,Temperature_m,Relative_Humidity_m,Temperature_tl,Relative_Humidity_tl,Wind_Speed_Average_tl,Wind_Speed_Maximum_tl,Wind_Direction_(deg.)_tl,precip,depth,pressure,above,below,near,storm_slabs,wet_slabs,persistent,wind_slab,loose_wet,glide,cornices,loose_dry
2016-12-07 04:00:00,7.153,87.9,8.9,89.4,4.075,8.26,72.1,0.0,0.0,1018.005,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 05:00:00,7.275,88.1,9.13,89.9,4.328,8.76,72.6,0.0,0.0,1018.005,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 06:00:00,7.642,88.2,9.49,90.5,3.591,9.3,83.6,0.0,0.0,1018.14,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 07:00:00,7.0310000000000015,88.2,9.37,89.1,5.7860000000000005,11.19,81.0,0.0,0.0,1018.276,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 08:00:00,9.6,90.0,9.37,88.9,6.784,15.03,84.2,0.0,0.0,1018.683,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 09:00:00,11.9,88.5,9.85,87.7,7.81,17.55,83.8,0.0,0.0,1018.885,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 10:00:00,14.71,88.6,10.46,88.4,6.75,14.15,87.4,0.0,0.0,1018.875,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 11:00:00,13.96,87.8,12.04,86.5,4.768,8.96,94.6,0.0,0.0,1018.93,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 12:00:00,17.86,88.7,12.04,85.2,6.745,18.7,92.8,0.0,0.0,1018.387,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 13:00:00,13.59,84.6,12.76,80.3,7.13,16.68,89.3,0.0,0.0,1018.246,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 14:00:00,13.35,86.5,12.64,77.6,9.49,24.56,85.7,0.0,0.0,1018.116,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 15:00:00,12.0,85.1,11.67,75.6,11.22,22.07,89.7,0.0,0.0,1018.252,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 16:00:00,11.76,86.1,12.04,71.1,13.79,23.69,86.5,0.0,0.0,1017.853,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 17:00:00,11.17,84.8,12.04,70.8,14.19,25.47,84.4,0.0,0.0,1017.653,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 18:00:00,10.92,84.7,12.04,69.54,16.17,27.83,85.7,0.0,0.0,1017.518,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 19:00:00,10.31,86.1,12.28,68.4,17.38,28.87,83.1,0.0,0.0,1017.518,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 20:00:00,9.95,87.7,12.4,70.0,15.01,27.02,83.7,0.0,0.0,1017.111,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 21:00:00,10.43,86.6,11.91,70.7,16.83,32.78,86.3,0.0,0.0,1016.975,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 22:00:00,10.8,86.4,10.34,79.2,19.25,35.18,82.8,0.0,0.0,1016.839,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-07 23:00:00,11.04,87.2,11.19,78.0,18.7,31.7,82.2,0.0,0.0,1016.432,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-08 00:00:00,13.0,83.8,12.28,76.9,19.36,31.87,87.4,0.0,0.0,1015.889,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 01:00:00,13.12,81.2,12.76,81.2,18.64,31.1,89.1,0.0,0.0,1015.329,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 02:00:00,13.23,84.9,12.64,77.2,16.55,27.96,88.0,0.0,0.0,1014.885,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 03:00:00,12.13,79.89,13.13,80.9,13.24,28.74,89.0,0.0,0.0,1014.458,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 04:00:00,12.13,82.9,13.49,78.1,17.74,31.5,80.7,0.0,0.0,1013.913,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 05:00:00,12.74,80.2,13.01,81.6,17.44,32.41,81.0,0.0,0.0,1012.826,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 06:00:00,13.59,83.1,13.73,83.8,18.8,31.03,84.2,0.0,0.0,1012.826,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 07:00:00,14.81,81.2,14.7,86.3,19.65,35.95,85.8,0.0,0.0,1012.284,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 08:00:00,14.93,83.3,15.79,86.6,16.68,30.86,82.2,0.0,0.0,1012.148,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 09:00:00,14.57,85.0,14.69,87.5,16.99,31.87,83.9,0.0,0.0,1011.877,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 10:00:00,14.32,86.9,14.45,86.8,18.52,37.49,82.9,0.01,0.0,1011.741,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 11:00:00,15.06,83.8,14.57,87.3,17.3,28.09,82.5,0.02,0.0,1011.198,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 12:00:00,14.08,89.3,13.85,91.6,17.61,27.69,81.4,0.03,0.0,1010.113,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 13:00:00,14.69,89.4,14.45,90.4,15.96,24.56,86.2,0.08,0.0,1009.3,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 14:00:00,15.54,91.0,14.09,90.1,12.77,22.33,83.0,0.06,0.0,1008.893,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 15:00:00,15.06,90.7,15.54,91.7,8.13,17.38,79.3,0.04,0.0,1008.621,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 16:00:00,15.54,89.7,15.66,91.6,7.47,16.78,80.0,0.06,0.0,1008.893,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 17:00:00,13.84,90.1,16.27,93.0,5.151,12.94,74.2,0.08,0.0,1008.35,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 18:00:00,13.47,91.4,16.99,91.5,3.137,8.49,68.36,0.08,0.0,1009.3,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 19:00:00,16.64,91.7,23.05,97.1,5.247999999999998,19.27,284.7,0.04,0.0,1009.3,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 20:00:00,17.74,92.4,25.23,98.5,8.21,17.41,277.2,0.02,0.0,1009.435,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 21:00:00,18.1,92.1,25.58,99.1,9.93,17.04,279.5,0.01,0.0,1010.083,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 22:00:00,21.75,95.3,25.82,99.9,8.34,17.37,281.5,0.04,0.0,1010.445,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-08 23:00:00,27.73,96.0,26.79,99.8,10.81,20.77,284.1,0.03,0.0,1011.121,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-09 00:00:00,28.81,95.9,27.03,100.0,10.9,23.23,286.0,0.02,0.0,1011.596,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 01:00:00,29.05,96.3,26.91,100.0,11.99,23.06,284.3,0.03,0.0,1011.721,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 02:00:00,29.17,96.2,27.15,100.0,12.87,24.07,292.3,0.03,0.0,1011.992,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 03:00:00,30.15,96.4,27.76,100.0,12.12,25.66,287.0,0.0,0.0,1011.992,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 04:00:00,30.76,96.7,28.36,100.0,10.89,25.32,296.0,0.02,0.0,1011.585,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 05:00:00,30.51,96.2,28.36,100.0,12.21,21.35,302.5,0.02,0.0,1011.712,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 06:00:00,30.27,96.6,28.36,100.0,12.26,23.4,297.3,0.01,0.0,1011.712,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 07:00:00,29.66,96.4,27.63,100.0,11.45,22.15,297.5,0.01,0.0,1011.987,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 08:00:00,29.78,96.5,27.75,100.0,11.02,20.74,291.9,0.0,0.0,1011.987,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 09:00:00,30.14,96.2,28.24,100.0,10.43,22.29,288.7,0.01,0.0,1011.851,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 10:00:00,30.27,96.1,28.23,100.0,10.9,20.97,291.9,0.0,0.0,1011.984,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 11:00:00,30.62,95.5,28.6,100.0,11.27,22.72,287.3,0.01,0.0,1011.944,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 12:00:00,30.37,96.0,28.72,100.0,9.59,16.76,283.1,0.0,0.0,1010.973,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 13:00:00,30.13,95.9,28.35,100.0,10.32,18.92,276.3,0.0,0.0,1010.438,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 14:00:00,30.13,96.0,28.47,100.0,9.34,23.8,279.8,0.03,0.0,1010.312,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 15:00:00,29.77,96.3,27.75,100.0,10.28,18.01,278.4,0.05,0.0,1009.8,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 16:00:00,28.93,96.4,27.14,100.0,11.43,18.78,281.1,0.03,0.0,1009.687,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 17:00:00,28.8,96.6,27.03,99.9,10.76,20.37,278.4,0.03,0.0,1009.417,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 18:00:00,28.56,96.4,26.79,100.0,10.75,22.9,279.3,0.02,0.0,1009.01,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 19:00:00,28.8,96.6,26.79,100.0,8.92,20.88,275.8,0.07,0.0,1008.874,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 20:00:00,28.32,96.4,26.79,100.0,9.27,20.81,280.7,0.05,0.0,1008.603,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 21:00:00,28.44,96.4,26.67,99.9,10.4,18.92,284.0,0.01,0.0,1007.79,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 22:00:00,28.32,96.6,26.79,99.8,9.28,18.89,281.1,0.03,3.4810000000000003,1007.519,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-09 23:00:00,28.19,96.4,26.67,99.7,8.27,13.74,278.6,0.07,7.086500000000001,1007.248,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-12-10 00:00:00,28.32,96.5,26.67,99.7,9.36,17.07,279.2,0.06,9.6055,1006.706,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 01:00:00,28.19,96.4,26.3,99.5,10.63,18.62,284.8,0.06,12.44,1006.299,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 02:00:00,27.58,95.6,25.82,99.1,9.33,17.17,287.2,0.07,15.85,1006.435,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 03:00:00,26.97,95.5,24.85,98.8,10.27,23.4,289.7,0.07,18.885,1006.435,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 04:00:00,25.75,94.6,24.0,98.3,13.56,25.66,300.9,0.06,18.95,1006.57,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 05:00:00,24.53,94.1,22.55,97.4,14.47,27.74,295.8,0.04,24.955,1006.706,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 06:00:00,24.54,94.1,22.55,97.1,13.37,27.58,296.8,0.03,31.085,1007.531,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 07:00:00,23.81,93.7,21.94,96.0,11.33,25.86,290.3,0.02,34.045,1008.093,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 08:00:00,22.47,92.8,21.1,95.5,8.7,18.96,299.4,0.02,39.85,1008.918,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 09:00:00,22.72,89.8,21.23,94.7,8.28,15.39,297.5,0.0,42.88500000000001,1009.204,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 10:00:00,23.09,81.0,21.35,93.7,7.44,15.56,310.8,0.0,44.45,1009.341,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 11:00:00,24.05,86.3,22.8,93.5,9.01,17.68,306.9,0.02,46.74,1009.823,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 12:00:00,24.78,89.4,23.64,94.5,7.09,17.61,291.2,0.0,47.53,1009.688,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 13:00:00,25.75,86.7,24.36,94.0,7.22,17.48,284.3,0.0,47.7,1009.552,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 14:00:00,24.78,89.7,23.39,95.1,7.63,14.01,285.7,0.0,48.06,1009.146,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 15:00:00,24.29,91.2,22.55,95.8,8.65,18.99,278.3,0.0,48.315,1008.875,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 16:00:00,24.66,94.0,22.79,96.0,8.35,15.05,283.1,0.06,48.38500000000001,1008.624,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 17:00:00,25.15,94.7,23.15,96.6,9.16,17.85,279.2,0.04,48.61,1008.755,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 18:00:00,24.91,94.7,23.15,96.8,10.15,22.49,280.8,0.07,48.83,1009.042,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 19:00:00,24.78,95.0,23.15,97.2,11.16,18.55,278.2,0.07,48.84,1008.896,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 20:00:00,25.03,95.3,23.15,97.8,11.19,23.54,276.0,0.08,48.88500000000001,1009.707,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 21:00:00,25.15,95.3,23.27,97.1,10.3,19.77,278.6,0.05,48.88500000000001,1009.978,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 22:00:00,24.42,94.8,22.79,96.8,10.74,20.03,278.0,0.02,48.88500000000001,1009.997,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-10 23:00:00,24.3,94.6,22.79,96.6,10.71,20.54,282.2,0.03,48.88500000000001,1010.54,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 00:00:00,24.54,95.1,22.8,97.1,9.97,16.3,280.3,0.11,48.925,1010.81,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 01:00:00,24.91,95.0,23.03,97.0,10.7,19.97,274.3,0.03,48.925,1011.082,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 02:00:00,24.54,95.1,22.67,96.2,8.59,18.96,285.7,0.11,48.945,1010.808,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 03:00:00,24.54,94.6,22.79,96.1,8.78,21.38,276.2,0.11,49.075,1010.809,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 04:00:00,24.67,94.8,23.03,96.6,10.36,20.07,284.2,0.14,49.19,1010.669,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 05:00:00,24.79,94.7,23.03,96.6,10.03,19.29,282.5,0.1,49.22,1010.537,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 06:00:00,25.03,94.8,23.15,96.6,9.69,18.05,276.7,0.08,49.25,1009.987,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 07:00:00,25.27,94.8,23.28,96.9,11.26,21.85,276.8,0.09,49.345,1009.43,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 08:00:00,24.91,95.0,23.27,96.6,9.79,17.27,279.6,0.11,49.445,1009.311,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 09:00:00,25.15,94.8,23.4,96.4,11.1,21.11,278.8,0.08,49.45,1009.568,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 10:00:00,24.42,94.3,22.91,95.9,13.17,26.36,279.5,0.11,49.45,1010.256,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 11:00:00,24.66,93.0,23.16,95.4,12.24,28.76,277.4,0.09,49.475,1010.123,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 12:00:00,24.17,93.9,23.03,95.2,13.07,23.57,284.7,0.12,49.51000000000001,1009.845,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 13:00:00,24.18,93.5,22.67,95.2,13.02,26.26,277.0,0.07,49.52,1009.723,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 14:00:00,22.84,93.1,21.46,94.5,13.33,32.22,275.3,0.12,49.52500000000001,1009.997,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 15:00:00,22.72,94.0,21.71,95.6,14.36,28.79,284.8,0.02,49.53,1010.151,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 16:00:00,22.6,94.0,20.98,95.9,13.31,20.74,276.2,0.0,49.53,1010.437,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 17:00:00,21.87,93.5,20.38,95.3,10.9,19.06,280.7,0.01,49.59,1010.982,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 18:00:00,22.48,94.4,20.62,95.6,11.83,21.52,280.9,0.0,49.72,1010.985,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 19:00:00,22.24,93.5,20.5,95.2,9.17,18.56,277.5,0.03,51.09,1011.256,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 20:00:00,22.48,94.4,20.87,95.2,8.38,17.61,281.9,0.02,52.69,1011.252,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 21:00:00,23.21,93.6,21.35,95.2,6.634,14.04,282.6,0.02,53.59,1010.847,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 22:00:00,23.7,93.8,21.83,95.1,7.24,13.67,284.5,0.06,54.49,1010.706,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-11 23:00:00,23.7,94.4,22.07,95.2,6.505,14.25,280.6,0.08,54.79,1010.561,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 00:00:00,23.81,93.8,22.07,95.6,9.51,16.77,279.8,0.11,54.92,1010.54,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 01:00:00,23.08,93.6,21.59,95.2,11.18,23.57,284.0,0.1,55.15,1010.404,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 02:00:00,22.24,93.6,20.86,95.2,11.74,22.12,282.3,0.06,55.285,1010.848,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 03:00:00,23.09,94.1,21.35,95.0,9.51,16.74,277.0,0.12,55.46,1011.256,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 04:00:00,22.12,92.5,20.5,94.8,11.09,23.17,285.1,0.08,55.72,1011.934,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 05:00:00,21.63,92.7,20.02,94.6,10.43,19.26,288.8,0.04,55.855,1012.883,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 06:00:00,21.14,91.6,19.54,94.6,11.7,27.48,296.9,0.01,55.885,1013.019,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 07:00:00,21.26,92.5,19.78,94.4,10.68,19.16,300.7,0.0,55.925,1013.833,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 08:00:00,21.75,90.6,20.38,93.9,8.15,33.34,297.5,0.02,56.1,1014.239,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 09:00:00,22.97,90.6,22.08,93.6,7.75,15.39,301.2,0.02,56.305,1015.053,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 10:00:00,23.82,89.6,22.8,94.3,8.49,17.08,306.1,0.03,56.375,1016.001,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 11:00:00,24.42,88.0,23.52,93.8,7.15,15.46,295.8,0.03,56.39,1015.951,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 12:00:00,24.29,88.9,24.25,92.9,8.96,14.38,308.0,0.03,56.52,1015.932,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 13:00:00,24.66,88.8,24.85,93.9,7.52,14.04,307.4,0.02,56.705,1016.058,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 14:00:00,25.39,88.9,24.12,94.3,5.776,11.58,289.2,0.02,56.84,1016.33,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 15:00:00,24.53,91.4,23.52,95.1,4.604,9.26,281.1,0.03,57.045,1016.601,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 16:00:00,23.57,90.5,22.06,94.8,6.072,11.45,302.2,0.0,57.905,1016.505,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 17:00:00,22.72,91.2,21.58,94.6,2.465,6.97,290.9,0.01,58.695,1016.377,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 18:00:00,18.7,91.6,21.1,94.4,3.229,7.61,298.4,0.0,58.87000000000001,1016.68,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 19:00:00,16.99,91.0,20.5,94.0,5.627999999999999,8.96,308.2,0.0,59.035,1016.816,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 20:00:00,16.88,91.3,18.44,92.2,2.279,7.21,327.4,0.0,59.09,1016.746,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 21:00:00,16.4,91.2,16.26,91.9,0.115,1.246,0.6409999999999999,0.0,59.86,1016.76,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 22:00:00,16.28,90.2,15.9,88.8,0.271,2.257,14.39,0.0,60.62,1017.031,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-12-12 23:00:00,16.03,91.0,17.23,89.7,0.221,2.324,58.2,0.0,61.135,1016.895,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
